index,reason,prediction,label
51,"The text discusses women protesting for their right to work and study, which primarily relates to **I12 (Personal Right)** as they emphasize individual rights (Right/Individual Right). It also touches on **I7 (Cultural Value)** by advocating for individual freedoms against collective restrictions (Right/Individualism). Additionally, the demand for freedom aligns with **I5 (Ethical Pursuit)** opposing conservative moral restrictions (Left/Ethical Liberalism). The mention of 'right to work' indirectly relates to **I4 (Economic Equality)** as they seek equal access to opportunities (Right/Opportunity Equality). Other dimensions (e.g., Political Regime, Military Force) are unrelated.","[0, 0, 0, 3, 1, 0, 3, 0, 0, 0, 0, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 3]"
52,The text criticizes the perceived double standard in societal attitudes towards parental responsibility and abortion. It relates to I5 (Ethical Pursuit) by opposing ethical liberalism (pro-choice stance) and advocating ethical conservatism. It also touches on I12 (Personal Right) by emphasizing social responsibility over individual rights in the context of parental duties. Other dimensions are unrelated as the focus is on ethical and personal responsibility issues.,"[0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1]"
53,"The text criticizes 'librandus' (a term often used pejoratively for liberals) for allegedly being hypocritical in condemning the Capitol Hill violence under Trump but not the Delhi violence. This relates to **I12 (Personal Right)** as it emphasizes social responsibility ('WE CONDEMN DELHI VIOLENCE') over individual rights, implying a left-leaning stance on prioritizing collective responsibility. Other dimensions (e.g., political regime, economic orientation) are unrelated as the text focuses on accountability and moral condemnation rather than systemic ideologies.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
54,"The text emphasizes protecting the democratic system of elections and resisting attempts to undermine it. This relates to I11 (Justice Orientation) as it stresses procedural justice by opposing actions that damage the democratic process. It also touches on I12 (Personal Right) by prioritizing social responsibility to safeguard democratic institutions over individual rights of those seeking to harm the system. Other dimensions (I1-I10) are unrelated as the text does not discuss economic systems, state structure, cultural values, or other listed aspects.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]"
55,"The text discusses the termination of an individual for refusing the COVID vaccine, highlighting a conflict between personal choice and institutional mandates. This relates to I7 (Cultural Value) as it emphasizes individualism over collective mandates, and I12 (Personal Right) by prioritizing individual rights over social responsibility. Other dimensions like Political Regime (I1) or Economic Orientation (I3) are unrelated as the focus is on personal autonomy rather than economic systems or state structure.","[0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 3]","[0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0]"
56,"The text discusses issues related to women's rights, abortion, and contraception, which primarily relate to Ethical Pursuit (I5) and Personal Right (I12). The author criticizes policies restricting abortion and contraception, advocating for ethical liberalism (supporting abortion rights) and emphasizing individual rights over social responsibility. The mention of 'pro-patriarchy' and power dynamics touches on Cultural Value (I7), favoring individualism by opposing collective control over women's choices. The critique of the #RoeVWade ruling as taking power from women aligns with Justice Orientation (I11), focusing on result justice (fair distribution of power). Other dimensions (I1, I2, I3, I6, I8, I9, I10) are unrelated as the text does not address political regimes, economic systems, church-state relations, diplomacy, military, or social development strategies.","[0, 0, 0, 0, 1, 0, 3, 0, 0, 0, 1, 3]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3]"
57,"The text is a promotional advertisement for a security company offering a discount to new customers. It focuses on marketing services (security, dog units, event security) and customer incentives (10% off). There is no explicit or implicit discussion of political, economic, ethical, cultural, diplomatic, military, or social ideology. All dimensions (I1-I12) are unrelated as the content does not address any ideological stances.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
58,"The text emphasizes protecting individual rights (voting rights, women's rights) and criticizes political figures for undermining democracy, which relates to Ethical Pursuit (I5: Left, supporting women's rights to choose), Cultural Value (I7: Right, emphasizing individualism in rights), and Personal Right (I12: Right, prioritizing individual rights). The call to vote out enablers aligns with Reformism (I10: Right, advocating gradual change through elections). The mention of 'stealing freedom' and rights relates to Result Justice (I11: Left, focusing on fair outcomes). Other dimensions (I1, I2, I3, I4, I6, I8, I9) are unrelated as the text does not address economic systems, state structure, religion, military, or diplomacy.","[0, 0, 0, 0, 1, 0, 3, 0, 0, 3, 1, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3]"
59,"The text discusses gender and women's rights, intersectionality, and domestic workers in the Gulf. This primarily relates to Ethical Pursuit (I5) as it supports progressive values like women's rights (Left: Ethical Liberalism). Cultural Value (I7) is also relevant because intersectionality addresses systemic group-based issues, aligning with Collectivism (Left). Personal Right (I12) is related as the text emphasizes protecting individual rights (Right: Individual Right). Other dimensions (I1-I4, I6, I8-I11) are unrelated as the text does not address political regimes, economic policies, church-state relations, diplomacy, military, social development strategies, or justice frameworks.","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3]"
60,"The text primarily relates to Ethical Pursuit (I5) as the user supports pro-choice' and LGBTQ+ rights, aligning with Ethical Liberalism (Left). Cultural Value (I7) is related through the emphasis on individual rights and existence without oppression, leaning towards Individualism (Right). Personal Right (I12) is also relevant as the focus is on protecting individual rights over social responsibility (Right). Other dimensions like Political Regime, State Structure, etc., are unrelated as they are not addressed in the text.","[0, 0, 0, 0, 1, 0, 3, 0, 0, 0, 0, 3]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3]"
61,"The text discusses political libertarians inserting 'destructive anti-social code' promoting individual freedoms opposed to democracy. This relates to I7 (Cultural Value) as it emphasizes individualism over collectivism (label 3). The mention of 'destructive' action aligns with I10 (Social Development), suggesting revolutionism (label 1). The focus on individual freedoms conflicting with democratic structures also touches I12 (Personal Right), prioritizing individual rights over social responsibility (label 3). Other dimensions (I1-I6, I8-I9, I11) are unrelated as the text does not address economic systems, state structure, ethics, religion, diplomacy, military, or justice types.","[0, 0, 0, 0, 0, 0, 3, 0, 0, 1, 0, 3]","[0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0]"
62,"The text describes a crime fiction scenario involving a sheriff dealing with multiple bodies, focusing on mystery and family drama. It does not explicitly address any of the ideological dimensions related to political regime, state structure, economic policies, ethical pursuits, church-state relations, cultural values, diplomatic strategies, military force, social development, justice orientation, or personal rights. All dimensions are unrelated as the content is centered around crime-solving and narrative elements without ideological stance.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]"
63,"The text criticizes the federal government (Biden) for downplaying the border situation as a 'challenge' rather than a crisis, praises Arizona law enforcement, and accuses the administration of encouraging illegal crossings. This relates to:
- **I2 (State Structure)**: Emphasis on state-level enforcement (Arizona) over federal inaction, aligning with **Federalism (Right, 3)**.
- **I8 (Diplomatic Strategy)**: Implicit support for stricter border control and reduced international entanglements, aligning with **Isolationism (Right, 3)**.
- **I12 (Personal Right)**: Prioritizes social responsibility (enforcing immigration laws) over individual rights of migrants, aligning with **Social Responsibility (Left, 1)**.
Other dimensions (e.g., economic systems, cultural values) are unrelated.","[0, 3, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0]"
64,"The text discusses military actions (China invading Taiwan) and attributes blame to the U.S. and Biden for geopolitical conflicts, which relates to **I9 (Military Force)**. The mention of China potentially using military force to achieve political goals aligns with *Militarism* (Right). Other dimensions (e.g., Political Regime, Economic Orientation, Cultural Value) are unrelated to the text's focus on military aggression and geopolitical blame.","[0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]"
65,"The text criticizes societal neglect of children's welfare post-birth, highlighting issues like homelessness and hunger. This relates to:
- **I4 (Economic Equality)**: Emphasis on outcome equality (Left) as it points to the lack of equitable distribution of resources for disadvantaged children.
- **I5 (Ethical Pursuit)**: Implicitly supports ethical liberalism (Left) by opposing forced childbirth without societal support, aligning with reproductive rights.
- **I7 (Cultural Value)**: Reflects collectivism (Left) by stressing societal responsibility over individual autonomy in addressing child welfare.
- **I11 (Justice Orientation)**: Focuses on result justice (Left) by criticizing unfair treatment and resource distribution for vulnerable children.
- **I12 (Personal Right)**: Prioritizes social responsibility (Left) over individual rights in ensuring child welfare.
Other dimensions (I1, I2, I3, I6, I8, I9, I10) are unrelated to the text's focus.","[0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0]"
66,"The text discusses state control over women's bodies in the context of pregnancy, which relates to Ethical Pursuit (I5) as it opposes restrictions on abortion, aligning with Ethical Liberalism (Left). It also touches on Personal Right (I12) by emphasizing individual rights over state-imposed responsibilities, supporting Individual Right (Right). Additionally, the focus on individual autonomy over collective or state control connects to Cultural Value (I7), favoring Individualism (Right). Other dimensions (I1, I2, I3, I4, I6, I8, I9, I10, I11) are unrelated as the text does not address economic systems, state structure, equality types, religion, diplomacy, military, social change methods, or justice types.","[0, 0, 0, 0, 1, 0, 3, 0, 0, 0, 0, 3]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3]"
