index,reason,prediction,label
43,"The text sarcastically questions gender self-identification, implying skepticism toward acceptance of transgender identities based on self-declaration. This aligns with Ethical Conservatism (I5 Right), favoring traditional moral norms over liberal views on gender/sexuality. No positions are expressed on political regime (I1), state structure (I2), economic orientation (I3), economic equality (I4), church-state relations (I6), cultural value (I7), diplomatic strategy (I8), military force (I9), social development strategy (I10), justice orientation (I11), or personal rights vs responsibilities (I12).","[0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
44,"The text is a progressive/pro–Bernie Sanders statement criticizing Biden and Trump, using hashtags that signal democratic socialist leanings (#BernieIsOurFDR, #NotMeUs) and anti-corporate sentiment (#45PrefersCorporationsNotHumans). Related dimensions: I1 Political Regime is implicated by pro–Bernie/democratic socialism framing and anti-corporate critique, indicating a left orientation. I3 Economic Orientation is suggested by the FDR reference and pro-Bernie stance, favoring stronger government role in the economy (left/command-leaning). I7 Cultural Value is clearly collectivist via #NotMeUs. I10 Social Development leans toward revolutionism given Bernie’s “political revolution” ethos and the call for Biden to drop out. I12 Personal Right emphasizes social responsibility/collective over purely individual rights (again via #NotMeUs). Unrelated or not evidenced: I2 State Structure, I4 Economic Equality specifics (no explicit outcome vs opportunity framing), I5 Ethical Pursuit (no social-moral issues), I6 Church-State relations, I8 Diplomatic strategy, I9 Military force, I11 Justice orientation.","[1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1]","[0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0]"
45,"The text promotes a pro-life event celebrating the Dobbs decision and the overturning of Roe v. Wade, focusing on restricting abortion and encouraging moral persuasion. This clearly maps to Ethical Conservatism (I5) because it favors restricting individual behavior (abortion) based on moral norms. The emphasis on “save more lives” indicates an outcome-focused orientation, aligning with Result Justice (I11). The call to “change more hearts” suggests gradual cultural and legal advocacy rather than direct disruptive action, fitting Reformism (I10). The prioritization of duties to protect unborn life over a woman’s individual choice reflects an emphasis on Social Responsibility (I12). The message does not express positions on property ownership (I1), state structure/federalism (I2), economic system (I3), economic equality (I4), explicit church-state unity or separation (I6), broad cultural collectivism vs individualism (I7), foreign policy (I8), or militarism/pacifism (I9).","[0, 0, 0, 0, 3, 0, 0, 0, 0, 3, 1, 1]","[0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0]"
46,"The text is a personal reflection with clear political cues: it praises a woman’s right to choose (pro-choice), expresses opposition to Trump, and urges voting for Democrats (#VoteBlueIn2022). These directly relate to Ethical Pursuit (I5), indicating Ethical Liberalism (support for abortion rights). The emphasis on a woman's right to choose also reflects Personal Right (I12) and broader Cultural Value (I7) favoring Individualism. The call to vote indicates a preference for change through electoral means rather than radical action, aligning with Reformism (I10). There is no explicit content about ownership of means of production (I1), state structure (I2), economic system (I3), economic equality (I4), church-state relations (I6), foreign policy (I8), military force (I9), or justice orientation (I11), so these are unrelated.","[0, 0, 0, 0, 1, 0, 3, 0, 0, 3, 0, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3]"
47,"The text is a brief assertion about U.S. civil rights movements and the central role of Black women. It expresses support for civil rights generally, which aligns with emphasizing the protection of individual rights (I12). There is no explicit stance on property ownership (I1), state structure (I2), economic system (I3), economic equality (I4), ethical issues (I5), church-state relations (I6), collectivism vs individualism (I7), foreign policy (I8), militarism (I9), approaches to social change (I10), or justice orientation (I11). Thus, only I12 is related, leaning toward Individual Right, while all other dimensions are unrelated.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
48,"The text advocates for civilian gun rights and self-defense, asserting that peaceful citizens should be armed and that disarming them will not stop mass shootings. This places a strong emphasis on protecting individual liberties over collective restrictions, aligning with Individual Right (I12: Right). It also reflects an individualistic cultural value, prioritizing personal agency and responsibility for self-defense over collective safety measures, aligning with Individualism (I7: Right). The statement does not address ownership of the means of production (I1), state structure (I2), economic planning (I3), equality frameworks (I4), ethical issues like sexual norms or abortion (I5), church-state relations (I6), foreign policy (I8), interstate military force (I9), pace of social change (I10), or justice frameworks about outcomes vs procedures (I11).","[0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 3]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3]"
49,"The text argues that George Floyd’s family (aligned with #ADOS) should receive reparations while criticizing financial support for Somali refugees, framing justice in terms of who gets compensated and how resources are distributed. This indicates a distributive/result-focused justice orientation (I11: Result Justice). It emphasizes outcomes for a specific collective group rather than equal opportunity, pointing toward an outcome-focused equality stance (I4: Outcome Equality), even though it is targeted rather than universal. The message is nativist/anti-refugee (“they’re not owed anything from this country”), suggesting a preference to limit international obligations and openness, which aligns with isolationism (I8: Isolationism). The reliance on group identity and collective entitlements (ADOS vs. Somali refugees) reflects collectivist cultural values (I7: Collectivism). Other dimensions (political regime, state structure, economic system, ethical issues, church-state, militarism, social change method, personal rights) are not explicitly addressed.","[0, 0, 0, 1, 0, 0, 1, 3, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
50,"The text is a denunciation of the British monarchy as anti-democratic and sectarian, expressing an anti-monarchist, republican sentiment (#NotMyKing). The only clearly related dimension is Church-State Relations (I6): calling the institution “sectarian” and rejecting the monarchy (whose head is also head of the Church of England) implies support for separating religious power from the state, i.e., secularism (Left). Other dimensions—property/ownership (I1), central vs federal structure (I2), economic orientation (I3), economic equality (I4), ethical liberalism/conservatism on social issues (I5), cultural individualism/collectivism (I7), foreign policy (I8), militarism/pacifism (I9), pace of social change (I10), justice framing (I11), and personal rights vs responsibilities (I12)—are not addressed by the content of the post.","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
51,"The text reports a protest by Afghan women demanding the right to work and study under the slogan ""Freedom, work and food."" This expresses support for individual rights and freedoms and equal access to opportunities rather than guaranteed outcomes. It does not address ownership of property (I1), state structure (I2), macroeconomic coordination (I3), church–state relations (I6), foreign policy (I8), or interstate use of force (I9). It does reflect ethical liberalism in advocating women’s freedoms (I5), individualism and personal liberty (I7), and a focus on individual rights (I12). The call for equal access to work and education aligns with opportunity equality (I4). The use of public demonstration constitutes direct action to seek social change, indicating revolutionism rather than gradual reform (I10). The emphasis on substantive rights and needs (“work and food”) reflects result-oriented justice (I11).","[0, 0, 0, 3, 1, 0, 3, 0, 0, 1, 1, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 3]"
52,"The text condemns abortion by framing it as 'killing a baby' and criticizes labeling it as 'pro-choice,' which reflects a stance favoring moral restrictions on reproductive behavior. This aligns with Ethical Conservatism (I5=3). It also rejects the emphasis on individual autonomy implied by 'pro-choice,' instead prioritizing moral obligations/social responsibility toward the unborn, aligning with Social Responsibility over Individual Right (I12=1). Other dimensions (I1, I2, I3, I4, I6, I7, I8, I9, I10, I11) are not explicitly addressed.","[0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1]"
