index,reason,prediction,label
58,"The text demonstrates strong opposition to Donald Trump and the Republican Party, emphasizing the need to protect democracy, voting rights, and women's rights. This relates to several dimensions: Political Regime (I1) as it critiques current leadership without explicit advocacy for socialism or capitalism; State Structure (I2) is unrelated as it doesn't discuss centralism or federalism; Economic Orientation (I3) is unrelated as it doesn't discuss economic systems; Economic Equality (I4) touches on outcome equality by implying fairness in rights but isn't explicit; Ethical Pursuit (I5) supports ethical liberalism by advocating for women's rights; Church-State Relations (I6) is unrelated; Cultural Value (I7) leans towards individualism by focusing on personal freedoms; Diplomatic Strategy (I8) is unrelated; Military Force (I9) is unrelated; Social Development (I10) suggests revolutionism by urging drastic voting action; Justice Orientation (I11) hints at result justice by emphasizing fair treatment; Personal Right (I12) leans towards individual right by emphasizing personal freedoms.","[0, 0, 0, 1, 1, 0, 3, 0, 0, 1, 1, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3]"
59,"The text discusses gender and women's rights, particularly in the Gulf region, and mentions intersectionality and domestic workers. This relates to the dimension of Ethical Pursuit (I5) as it supports liberal views on gender and women's rights, aligning with Ethical Liberalism. Other dimensions are unrelated as the text does not address political regime, state structure, economic orientation, economic equality, church-state relations, cultural value, diplomatic strategy, military force, social development, justice orientation, or personal right.","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3]"
60,"The text strongly supports ethical liberalism (I5) with its stance on pro-choice and equal rights for LGBTQ+ community, indicating a left-leaning position. It also touches upon collectivism vs individualism (I7) by advocating for equal rights and amplifying voices, aligning with individualism (right side of the spectrum). The text does not address other dimensions directly.","[0, 0, 0, 0, 1, 0, 3, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3]"
61,"The text discusses political libertarians and their impact on democracies, emphasizing individual freedoms that are seen as opposed to democratic principles. This relates to the dimensions of Political Regime (I1), State Structure (I2), and Personal Right (I12). The text suggests a critique of libertarian ideas, implying a stance against extreme individualism and its effects on democratic systems. However, it does not explicitly align with either socialism or capitalism, centralism or federalism, nor does it clearly advocate for social responsibility over individual rights or vice versa. Thus, these dimensions are marked as unrelated or center.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]","[0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0]"
62,"The input text discusses a crime and mystery scenario involving a sheriff without any explicit ideological content related to the given dimensions. Therefore, all dimensions are marked as unrelated.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]"
63,"The text criticizes the Biden administration for its handling of immigration issues, suggesting a preference for stricter border control and enforcement, which aligns with a right-leaning stance on diplomatic strategy (I8) and military force (I9). It also emphasizes the role of law enforcement, indicating a support for militarism and isolationism. The text does not directly address other dimensions such as political regime, state structure, economic orientation, etc., making them unrelated.","[0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0]"
64,"The text primarily relates to diplomatic strategy (I8) and military force (I9). It suggests a confrontational stance towards Taiwan and blames the United States for geopolitical conflicts, indicating a militaristic and isolationist perspective. Other dimensions are unrelated as the text does not discuss political regime, state structure, economic orientation, economic equality, ethical pursuit, church-state relations, cultural value, social development, justice orientation, or personal rights.","[0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]"
65,"The text expresses a concern for social issues related to economic equality and personal rights, particularly focusing on the outcomes for children born into disadvantaged situations. It critiques the lack of societal support for these children, which aligns with the left perspective on economic equality (I4) and personal rights (I12). The text does not directly address other dimensions such as political regime, state structure, economic orientation, ethical pursuit, church-state relations, cultural value, diplomatic strategy, military force, social development, or justice orientation.","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0]"
66,"The text primarily relates to the dimension of Ethical Pursuit (I5), as it discusses the issue of abortion and women's rights over their own bodies. The stance expressed is against forcing women to stay pregnant, which aligns with Ethical Liberalism, supporting individual rights and sexual liberation. Other dimensions are unrelated as the text does not discuss political regimes, state structure, economic orientation, etc.","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3]"
67,"The text discusses a confrontation related to the #GeorgeFloyd incident and mentions #BlackLivesMatter, which is a movement advocating for social justice and equality. This relates to dimensions I4 (Economic Equality) and I11 (Justice Orientation), as the movement seeks outcome equality and result justice. The text does not provide information related to other dimensions.","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
68,"The text discusses the issue of anti-abortion protesters buying property around clinics to harass patients and mentions weak laws that leave clinic volunteers unprotected. This primarily relates to the dimension of Ethical Pursuit (I5), where the stance aligns with Ethical Conservatism, as it reflects a restrictive approach to abortion based on moral norms. The text does not provide information related to other dimensions.","[0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 3, 0, 0]"
69,"The text criticizes the Left and Democrats, suggesting a bias towards the Right. It mentions 'Trump's soaring all time high approval ratings' and uses hashtags like #Trump2020 and #MAGA, indicating support for Trump and his policies, which are generally associated with right-wing ideologies. The text does not directly address specific dimensions such as Political Regime (I1), State Structure (I2), Economic Orientation (I3), Economic Equality (I4), Ethical Pursuit (I5), Church-State Relations (I6), Cultural Value (I7), Diplomatic Strategy (I8), Military Force (I9), Social Development (I10), Justice Orientation (I11), or Personal Right (I12). However, the overall sentiment aligns with right-wing political views.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
70,"The text mentions ownership by Trump, which aligns with private ownership (Capitalism, I1-Right). The reference to 'White Supremacist in the halls' suggests a critique of current political structures, possibly hinting at a need for change (Revolutionism, I10-Left). Other dimensions are unrelated based on the provided text.","[3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]"
71,"The text expresses support for the #BlackLivesMatter movement, which is associated with advocating for outcome equality (I4) and social responsibility (I12), indicating a left-leaning stance on these dimensions. It also aligns with collectivism (I7) by emphasizing the fight as a collective effort rather than an individual one. The text does not directly address other dimensions, making them unrelated.","[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 3]"
72,"The text emphasizes the protection of individual rights, particularly women's rights in the workplace, and highlights the importance of equality and dignity. This relates to the dimension of Personal Right (I12), where the stance is towards protecting individual rights. The text does not directly address other dimensions such as Political Regime, State Structure, Economic Orientation, etc., making them unrelated.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3]"
73,"The text discusses the impact of corporate taxes on provincial debt, indicating a preference for higher taxation to manage public finances. This relates to the dimension of Political Regime (I1) by implying a stance on public finance management, leaning towards socialism (left) due to the advocacy for higher taxes. It does not explicitly address other dimensions, making them unrelated.","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0]"
74,"The text primarily relates to diplomatic strategy (I8) and personal rights (I12), with implications for political regime (I1) and state structure (I2). The text criticizes open border policies and lax enforcement of immigration laws, aligning with a right-wing stance on diplomatic strategy (Isolationism) and personal rights (Individual Right). It also suggests dissatisfaction with current state structure and political regime policies, reflecting a right-wing perspective.","[3, 3, 0, 0, 0, 0, 0, 3, 0, 0, 0, 3]","[0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0]"
75,"The text discusses the portrayal of the border crisis by left-wing media, suggesting it is a political distraction and a racist strategy by the GOP. This relates to the dimension of Political Regime (I1) as it touches on public perception and media influence, but does not explicitly advocate for socialism or capitalism. It also relates to Cultural Value (I7) by implying a collectivist narrative in media portrayal. The text does not provide clear stances on other dimensions.","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]"
76,"The text discusses issues related to feminism and the MeToo movement, which are primarily related to ethical pursuit (I5) and personal rights (I12). The text criticizes Amber Heard for allegedly making up lies, which is seen as detrimental to the MeToo movement, indicating a stance on ethical liberalism (I5) and individual rights (I12). The text emphasizes the importance of truth and equality, aligning with ethical liberalism and individual rights. Other dimensions are unrelated to the content of the text.","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0]"
